well	drug_name	assay_conc_um	runtime	measure
C08	Artemether	200	3195	0.079
C08	Artemether	200	4276	0.079
C08	Artemether	200	5357	0.08
C08	Artemether	200	6438	0.08
C08	Artemether	200	7519	0.081
C08	Artemether	200	8600	0.081
C08	Artemether	200	9681	0.082
C08	Artemether	200	10762	0.082
C08	Artemether	200	11843	0.083
C08	Artemether	200	12913	0.084
C08	Artemether	200	13994	0.086
C08	Artemether	200	15075	0.087
C08	Artemether	200	16156	0.089
C08	Artemether	200	17237	0.09
C08	Artemether	200	18318	0.092
C08	Artemether	200	19399	0.093
C08	Artemether	200	20480	0.095
C08	Artemether	200	21561	0.097
C08	Artemether	200	22642	0.098
C08	Artemether	200	23722	0.1
C08	Artemether	200	24793	0.101
C08	Artemether	200	25874	0.103
C08	Artemether	200	26955	0.104
C08	Artemether	200	28036	0.107
C08	Artemether	200	29117	0.108
C08	Artemether	200	30198	0.11
C08	Artemether	200	31279	0.113
C08	Artemether	200	32360	0.114
C08	Artemether	200	33441	0.117
C08	Artemether	200	34522	0.119
C08	Artemether	200	35603	0.12
C08	Artemether	200	36673	0.123
C08	Artemether	200	37754	0.126
C08	Artemether	200	38835	0.131
C08	Artemether	200	39916	0.134
C08	Artemether	200	40997	0.139
C08	Artemether	200	42078	0.143
C08	Artemether	200	43159	0.147
C08	Artemether	200	44240	0.151
C08	Artemether	200	45321	0.155
C08	Artemether	200	46402	0.16
C08	Artemether	200	47482	0.174
C08	Artemether	200	48553	0.178
C08	Artemether	200	49634	0.177
C08	Artemether	200	50715	0.187
C08	Artemether	200	51796	0.206
C08	Artemether	200	52877	0.207
C08	Artemether	200	53959	0.218
C08	Artemether	200	55039	0.217
C08	Artemether	200	56120	0.219
C08	Artemether	200	57201	0.226
C08	Artemether	200	58281	0.233
C08	Artemether	200	59362	0.238
C08	Artemether	200	60433	0.245
C08	Artemether	200	61514	0.253
C08	Artemether	200	62595	0.26
C08	Artemether	200	63676	0.267
C08	Artemether	200	64757	0.274
C08	Artemether	200	65838	0.282
C08	Artemether	200	66919	0.29
C08	Artemether	200	68000	0.299
C08	Artemether	200	69081	0.306
C08	Artemether	200	70161	0.314
C08	Artemether	200	71242	0.322
C08	Artemether	200	72313	0.33
C08	Artemether	200	73394	0.339
C08	Artemether	200	74475	0.349
C08	Artemether	200	75556	0.356
C08	Artemether	200	76637	0.365
C08	Artemether	200	77718	0.376
C08	Artemether	200	78799	0.384
C08	Artemether	200	79880	0.394
C08	Artemether	200	80961	0.405
C08	Artemether	200	82041	0.413
C08	Artemether	200	83122	0.425
C08	Artemether	200	84193	0.437
C08	Artemether	200	85274	0.448
C08	Artemether	200	86355	0.459
C08	Artemether	200	87436	0.468
C08	Artemether	200	88517	0.479
C08	Artemether	200	89598	0.485
C08	Artemether	200	90679	0.488
C08	Artemether	200	91760	0.488
C08	Artemether	200	92840	0.492
C08	Artemether	200	93921	0.491
C08	Artemether	200	95002	0.491
C08	Artemether	200	96073	0.491
C08	Artemether	200	97154	0.49
C08	Artemether	200	98235	0.493
C08	Artemether	200	99316	0.493
C08	Artemether	200	100397	0.493
C08	Artemether	200	101478	0.494
C08	Artemether	200	102559	0.494
C08	Artemether	200	103640	0.496
C08	Artemether	200	104720	0.496
C08	Artemether	200	105801	0.498
C08	Artemether	200	106882	0.498
C08	Artemether	200	107953	0.5
C08	Artemether	200	109034	0.499
C08	Artemether	200	110115	0.503
C08	Artemether	200	111196	0.501
C08	Artemether	200	112277	0.504
C08	Artemether	200	113358	0.505
C08	Artemether	200	114439	0.507
C08	Artemether	200	115519	0.508
C08	Artemether	200	116600	0.508
C08	Artemether	200	117681	0.509
C08	Artemether	200	118762	0.511
C09	Articaine·HCl	200	0	0.078
C09	Articaine·HCl	200	1033	0.078
C09	Articaine·HCl	200	2114	0.079
C09	Articaine·HCl	200	3195	0.08
C09	Articaine·HCl	200	4276	0.08
C09	Articaine·HCl	200	5357	0.081
C09	Articaine·HCl	200	6438	0.081
C09	Articaine·HCl	200	7519	0.082
C09	Articaine·HCl	200	8600	0.083
C09	Articaine·HCl	200	9681	0.084
C09	Articaine·HCl	200	10762	0.085
C09	Articaine·HCl	200	11843	0.087
C09	Articaine·HCl	200	12913	0.089
C09	Articaine·HCl	200	13994	0.092
C09	Articaine·HCl	200	15075	0.094
C09	Articaine·HCl	200	16156	0.097
C09	Articaine·HCl	200	17237	0.1
C09	Articaine·HCl	200	18318	0.103
C09	Articaine·HCl	200	19399	0.106
C09	Articaine·HCl	200	20480	0.109
C09	Articaine·HCl	200	21561	0.112
C09	Articaine·HCl	200	22642	0.115
C09	Articaine·HCl	200	23722	0.117
C09	Articaine·HCl	200	24793	0.12
